station_code,station_name,record_time,temperature,humidity,dew_point,wind_gust,wind_speed,rainfall_current,rainfall_hour,rainfall_day,wind_direction,wind_degree,wind_description,mean_sea_level_pressure,station_pressure
EM,黑沙環,2026-06-27T06:15:00,27.7,87.0,25.4,8.6,4.7,0.0,0.0,0.0,ENE,71.0,東北偏東,,
FM,大炮台,2026-06-27T06:15:00,27.1,88.0,25.0,5.8,3.2,0.0,0.0,0.0,WNW,289.0,西北偏西,,
JA,東亞運大馬路,2026-06-27T06:15:00,26.9,95.0,26.0,4.7,3.2,0.0,0.0,0.0,NW,302.0,西北,1004.7,1004.0
KV,九澳,2026-06-27T06:15:00,26.2,97.0,25.7,0.0,0.0,0.0,0.0,0.0,NNE,23.0,東北偏北,1004.9,1001.6
MM,媽閣,2026-06-27T06:15:00,27.2,91.0,25.7,4.0,1.4,0.0,0.0,0.0,SSW,205.0,西南偏南,1005.0,1003.1
MN,澳門大橋北,2026-06-27T06:15:00,,,,8.3,1.8,,,,NNE,19.0,東北偏北,,
MS,澳門大橋南,2026-06-27T06:15:00,,,,2.5,1.4,,,,WNW,287.0,西北偏西,,
PE,外港,2026-06-27T06:15:00,27.4,90.0,25.5,6.1,2.9,0.0,0.0,0.0,ENE,66.0,東北偏東,1004.6,1002.7
PG,嘉樂庇總督大橋,2026-06-27T06:15:00,,,,3.2,2.5,,,,SSW,195.0,西南偏南,,
PL,蓮花大橋,2026-06-27T06:15:00,,,,3.6,0.7,,,,NNE,27.0,東北偏北,,
PN,友誼大橋北,2026-06-27T06:15:00,,,,2.9,0.7,,,,SSW,208.0,西南偏南,,
PS,友誼大橋南,2026-06-27T06:15:00,,,,0.0,0.0,,,,SSW,209.0,西南偏南,,
PV,西灣大橋,2026-06-27T06:15:00,,,,1.8,0.0,,,,SSW,208.0,西南偏南,,
TG,大潭山,2026-06-27T06:15:00,26.3,94.0,25.3,0.0,0.0,0.0,0.0,0.0,NW,321.0,西北,1004.7,991.8
UM,澳門大學,2026-06-27T06:15:00,26.9,94.0,25.9,2.2,0.4,0.0,0.0,0.0,NNW,336.0,西北偏北,1004.5,1003.8
DC,路環市區,2026-06-27T07:35:00,27.9,90.0,26.2,2.9,0.4,0.0,0.0,0.0,SSW,194.0,西南偏南,,
DP,紀念孫中山市政公園,2026-06-27T07:35:00,27.9,91.0,26.3,9.7,2.5,0.0,0.0,0.0,NE,41.0,東北,,
EM,黑沙環,2026-06-27T07:35:00,27.9,89.0,25.9,9.0,5.0,0.0,0.0,0.0,E,84.0,東,,
FM,大炮台,2026-06-27T07:35:00,27.5,89.0,25.4,12.6,7.6,0.0,0.0,0.0,E,97.0,東,,
JA,東亞運大馬路,2026-06-27T07:35:00,27.8,90.0,26.1,5.8,2.9,0.0,0.0,0.0,S,178.0,南,1005.1,1004.4
KV,九澳,2026-06-27T07:35:00,26.9,97.0,26.4,0.0,0.0,0.0,0.0,0.0,ENE,64.0,東北偏東,1005.4,1002.1
MM,媽閣,2026-06-27T07:35:00,27.9,88.0,25.8,7.2,4.0,0.0,0.0,0.0,SE,148.0,東南,1005.3,1003.4
MN,澳門大橋北,2026-06-27T07:35:00,,,,9.0,7.2,,,,E,96.0,東,,
MS,澳門大橋南,2026-06-27T07:35:00,,,,7.9,7.2,,,,E,85.0,東,,
PE,外港,2026-06-27T07:35:00,27.9,88.0,25.8,9.4,4.0,0.0,0.0,0.0,E,89.0,東,1005.0,1003.1
PG,嘉樂庇總督大橋,2026-06-27T07:35:00,,,,11.9,9.7,,,,E,92.0,東,,
PL,蓮花大橋,2026-06-27T07:35:00,,,,11.9,8.3,,,,ESE,112.0,東南偏東,,
PN,友誼大橋北,2026-06-27T07:35:00,,,,10.8,8.3,,,,E,94.0,東,,
PS,友誼大橋南,2026-06-27T07:35:00,,,,9.4,7.6,,,,E,98.0,東,,
PV,西灣大橋,2026-06-27T07:35:00,,,,11.9,10.1,,,,E,92.0,東,,
TG,大潭山,2026-06-27T07:35:00,26.9,92.0,25.5,9.4,6.1,0.0,0.0,0.0,ESE,112.0,東南偏東,1005.2,992.3
UM,澳門大學,2026-06-27T07:35:00,27.6,91.0,26.0,9.7,5.4,0.0,0.0,0.0,E,93.0,東,1004.9,1004.2
DC,路環市區,2026-06-27T12:05:00,31.4,75.0,26.4,9.4,3.6,0.0,0.0,0.0,S,172.0,南,,
DP,紀念孫中山市政公園,2026-06-27T12:05:00,29.7,86.0,27.1,4.3,0.7,0.0,0.0,3.0,NNE,16.0,東北偏北,,
EM,黑沙環,2026-06-27T12:05:00,29.6,80.0,25.7,11.9,9.4,0.0,0.0,4.6,SE,135.0,東南,,
FM,大炮台,2026-06-27T12:05:00,29.8,78.0,25.6,9.7,4.7,0.0,0.0,3.2,SE,146.0,東南,,
JA,東亞運大馬路,2026-06-27T12:05:00,30.5,80.0,26.6,15.5,7.2,0.0,0.0,0.0,SSE,152.0,東南偏南,1004.8,1004.1
KV,九澳,2026-06-27T12:05:00,30.6,81.0,27.1,24.1,14.8,0.0,0.0,0.0,SSW,193.0,西南偏南,1005.0,1001.8
MM,媽閣,2026-06-27T12:05:00,29.6,81.0,26.0,9.4,6.1,0.0,0.0,4.8,ESE,116.0,東南偏東,1005.1,1003.3
MN,澳門大橋北,2026-06-27T12:05:00,,,,8.6,4.0,,,,SSW,191.0,西南偏南,,
MS,澳門大橋南,2026-06-27T12:05:00,,,,15.8,9.7,,,,SW,211.0,西南,,
PE,外港,2026-06-27T12:05:00,30.1,78.0,25.9,11.2,8.3,0.0,0.0,3.4,SE,143.0,東南,1004.7,1002.9
PG,嘉樂庇總督大橋,2026-06-27T12:05:00,,,,10.8,6.8,,,,SSE,150.0,東南偏南,,
PL,蓮花大橋,2026-06-27T12:05:00,,,,25.6,13.0,,,,S,187.0,南,,
PN,友誼大橋北,2026-06-27T12:05:00,,,,7.6,4.0,,,,S,177.0,南,,
PS,友誼大橋南,2026-06-27T12:05:00,,,,13.0,7.9,,,,SSW,204.0,西南偏南,,
PV,西灣大橋,2026-06-27T12:05:00,,,,6.1,1.8,,,,SSE,154.0,東南偏南,,
TG,大潭山,2026-06-27T12:05:00,29.5,82.0,26.1,14.4,7.2,0.0,0.0,0.0,SSW,193.0,西南偏南,1004.8,992.0
UM,澳門大學,2026-06-27T12:05:00,30.1,81.0,26.5,16.2,9.4,0.0,0.0,0.0,S,180.0,南,1004.6,1003.9
DC,路環市區,2026-06-27T15:30:00,31.7,78.0,27.4,5.8,2.5,0.0,0.0,0.0,S,162.0,南,,
DP,紀念孫中山市政公園,2026-06-27T15:30:00,30.9,77.0,26.4,10.8,3.6,0.0,0.0,3.0,W,279.0,西,,
EM,黑沙環,2026-06-27T15:30:00,31.0,77.0,26.4,12.6,7.9,0.0,0.0,4.6,SE,142.0,東南,,
FM,大炮台,2026-06-27T15:30:00,30.5,77.0,26.0,11.9,5.8,0.0,0.0,3.2,SE,143.0,東南,,
JA,東亞運大馬路,2026-06-27T15:30:00,30.3,82.0,27.0,15.5,9.4,0.0,0.0,0.0,SE,140.0,東南,1002.9,1002.2
KV,九澳,2026-06-27T15:30:00,30.5,86.0,27.9,16.2,10.1,0.0,0.0,0.0,SSW,193.0,西南偏南,1003.2,1000.0
MM,媽閣,2026-06-27T15:30:00,30.8,78.0,26.5,10.4,5.8,0.0,0.0,4.8,S,177.0,南,1003.1,1001.3
MN,澳門大橋北,2026-06-27T15:30:00,,,,11.5,5.8,,,,SSW,196.0,西南偏南,,
MS,澳門大橋南,2026-06-27T15:30:00,,,,16.6,11.9,,,,SSW,207.0,西南偏南,,
PE,外港,2026-06-27T15:30:00,31.2,76.0,26.5,15.5,13.0,0.0,0.0,3.4,SSE,159.0,東南偏南,1002.8,1000.9
PG,嘉樂庇總督大橋,2026-06-27T15:30:00,,,,14.8,11.5,,,,S,163.0,南,,
PL,蓮花大橋,2026-06-27T15:30:00,,,,19.1,17.3,,,,S,171.0,南,,
PN,友誼大橋北,2026-06-27T15:30:00,,,,12.6,9.7,,,,S,182.0,南,,
PS,友誼大橋南,2026-06-27T15:30:00,,,,14.0,10.8,,,,SSW,192.0,西南偏南,,
PV,西灣大橋,2026-06-27T15:30:00,,,,9.0,5.0,,,,SSE,160.0,東南偏南,,
TG,大潭山,2026-06-27T15:30:00,29.7,82.0,26.4,15.8,7.6,0.0,0.0,0.0,SSW,200.0,西南偏南,1003.0,990.2
UM,澳門大學,2026-06-27T15:30:00,30.2,86.0,27.5,15.8,10.4,0.0,0.0,0.0,S,164.0,南,1002.8,1002.1
DC,路環市區,2026-06-27T17:40:00,30.3,82.0,27.0,5.8,2.5,0.0,0.0,0.0,SSE,160.0,東南偏南,,
DP,紀念孫中山市政公園,2026-06-27T17:40:00,30.8,78.0,26.6,10.8,5.0,0.0,0.0,3.0,SW,234.0,西南,,
EM,黑沙環,2026-06-27T17:40:00,30.6,81.0,26.9,11.9,9.4,0.0,0.0,4.6,SE,140.0,東南,,
FM,大炮台,2026-06-27T17:40:00,30.5,78.0,26.1,11.2,3.6,0.0,0.0,3.2,SW,228.0,西南,,
JA,東亞運大馬路,2026-06-27T17:40:00,29.9,84.0,27.0,14.0,7.2,0.0,0.0,0.0,SE,138.0,東南,1002.8,1002.2
KV,九澳,2026-06-27T17:40:00,29.4,88.0,27.2,15.5,9.7,0.0,0.0,0.0,S,184.0,南,1003.2,1000.0
MM,媽閣,2026-06-27T17:40:00,30.3,80.0,26.4,12.2,9.0,0.0,0.0,4.8,SSW,202.0,西南偏南,1003.1,1001.3
MN,澳門大橋北,2026-06-27T17:40:00,,,,20.9,15.5,,,,SSE,155.0,東南偏南,,
MS,澳門大橋南,2026-06-27T17:40:00,,,,18.0,5.8,,,,S,165.0,南,,
PE,外港,2026-06-27T17:40:00,30.1,82.0,26.6,13.0,10.1,0.0,0.0,3.4,SSE,152.0,東南偏南,1002.7,1000.8
PG,嘉樂庇總督大橋,2026-06-27T17:40:00,,,,9.7,7.2,,,,S,186.0,南,,
PL,蓮花大橋,2026-06-27T17:40:00,,,,19.1,16.6,,,,S,172.0,南,,
PN,友誼大橋北,2026-06-27T17:40:00,,,,8.6,6.1,,,,SSE,153.0,東南偏南,,
PS,友誼大橋南,2026-06-27T17:40:00,,,,12.2,9.7,,,,SSW,191.0,西南偏南,,
PV,西灣大橋,2026-06-27T17:40:00,,,,10.1,5.8,,,,SW,217.0,西南,,
TG,大潭山,2026-06-27T17:40:00,29.2,86.0,26.6,11.9,6.5,0.0,0.0,0.0,S,180.0,南,1002.9,990.1
UM,澳門大學,2026-06-27T17:40:00,29.8,85.0,26.9,14.8,9.0,0.0,0.0,0.0,S,179.0,南,1002.7,1002.0
DC,路環市區,2026-06-27T19:35:00,29.6,87.0,27.2,4.7,1.4,0.0,0.0,0.0,S,176.0,南,,
DP,紀念孫中山市政公園,2026-06-27T19:35:00,29.9,83.0,26.7,10.4,4.7,0.0,0.0,3.0,WSW,245.0,西南偏西,,
EM,黑沙環,2026-06-27T19:35:00,29.6,85.0,26.8,12.2,7.9,0.0,0.0,4.6,SE,142.0,東南,,
FM,大炮台,2026-06-27T19:35:00,29.2,84.0,26.2,11.5,4.0,0.0,0.0,3.2,S,170.0,南,,
JA,東亞運大馬路,2026-06-27T19:35:00,29.3,89.0,27.2,13.7,7.6,0.0,0.0,0.0,ESE,115.0,東南偏東,1004.1,1003.4
KV,九澳,2026-06-27T19:35:00,28.4,94.0,27.3,18.4,11.5,0.0,0.0,0.0,S,189.0,南,1004.3,1001.1
MM,媽閣,2026-06-27T19:35:00,29.5,85.0,26.6,7.9,4.0,0.0,0.0,4.8,S,190.0,南,1004.4,1002.5
MN,澳門大橋北,2026-06-27T19:35:00,,,,20.5,18.0,,,,S,170.0,南,,
MS,澳門大橋南,2026-06-27T19:35:00,,,,21.2,16.2,,,,SSE,158.0,東南偏南,,
PE,外港,2026-06-27T19:35:00,28.9,88.0,26.8,14.4,11.9,0.0,0.0,3.4,S,162.0,南,1003.9,1002.1
PG,嘉樂庇總督大橋,2026-06-27T19:35:00,,,,17.3,14.0,,,,S,180.0,南,,
PL,蓮花大橋,2026-06-27T19:35:00,,,,17.6,15.5,,,,S,173.0,南,,
PN,友誼大橋北,2026-06-27T19:35:00,,,,13.3,9.0,,,,S,175.0,南,,
PS,友誼大橋南,2026-06-27T19:35:00,,,,17.6,12.2,,,,S,185.0,南,,
PV,西灣大橋,2026-06-27T19:35:00,,,,13.7,10.8,,,,S,165.0,南,,
TG,大潭山,2026-06-27T19:35:00,28.3,92.0,26.9,15.5,7.6,0.0,0.0,0.0,S,174.0,南,1004.1,991.2
UM,澳門大學,2026-06-27T19:35:00,28.9,91.0,27.2,15.1,10.8,0.0,0.0,0.0,S,173.0,南,1003.9,1003.2
DC,路環市區,2026-06-27T21:55:00,29.1,86.0,26.6,5.4,1.4,0.0,0.0,0.0,S,184.0,南,,
DP,紀念孫中山市政公園,2026-06-27T21:55:00,29.3,84.0,26.3,13.3,6.5,0.0,0.0,3.0,WSW,240.0,西南偏西,,
EM,黑沙環,2026-06-27T21:55:00,29.4,83.0,26.2,12.2,7.2,0.0,0.0,4.6,SE,131.0,東南,,
FM,大炮台,2026-06-27T21:55:00,28.9,83.0,25.8,11.2,5.8,0.0,0.0,3.2,SSW,210.0,西南偏南,,
JA,東亞運大馬路,2026-06-27T21:55:00,29.0,86.0,26.5,9.7,5.8,0.0,0.0,0.0,SE,132.0,東南,1005.4,1004.7
KV,九澳,2026-06-27T21:55:00,27.8,93.0,26.6,16.9,7.2,0.0,0.0,0.0,SSW,204.0,西南偏南,1005.6,1002.3
MM,媽閣,2026-06-27T21:55:00,29.2,84.0,26.2,10.8,5.8,0.0,0.0,4.8,SW,213.0,西南,1005.7,1003.8
MN,澳門大橋北,2026-06-27T21:55:00,,,,21.6,13.0,,,,SSW,199.0,西南偏南,,
MS,澳門大橋南,2026-06-27T21:55:00,,,,24.8,16.6,,,,SSW,200.0,西南偏南,,
PE,外港,2026-06-27T21:55:00,28.8,86.0,26.2,15.5,11.5,0.0,0.0,3.4,S,163.0,南,1005.2,1003.4
PG,嘉樂庇總督大橋,2026-06-27T21:55:00,,,,16.9,13.0,,,,SSW,196.0,西南偏南,,
PL,蓮花大橋,2026-06-27T21:55:00,,,,16.6,12.6,,,,S,186.0,南,,
PN,友誼大橋北,2026-06-27T21:55:00,,,,22.0,15.1,,,,SSW,201.0,西南偏南,,
PS,友誼大橋南,2026-06-27T21:55:00,,,,23.4,17.3,,,,SSW,194.0,西南偏南,,
PV,西灣大橋,2026-06-27T21:55:00,,,,13.3,9.7,,,,S,186.0,南,,
TG,大潭山,2026-06-27T21:55:00,27.8,90.0,26.1,17.6,8.6,0.0,0.0,0.0,SSW,198.0,西南偏南,1005.4,992.5
UM,澳門大學,2026-06-27T21:55:00,28.8,87.0,26.4,13.3,7.2,0.0,0.0,0.0,SSW,194.0,西南偏南,1005.2,1004.5
DC,路環市區,2026-06-27T23:30:00,28.8,89.0,26.7,5.8,2.5,0.0,0.0,0.0,E,95.0,東,,
DP,紀念孫中山市政公園,2026-06-27T23:30:00,29.0,86.0,26.4,8.3,2.5,0.0,0.0,3.0,WSW,243.0,西南偏西,,
EM,黑沙環,2026-06-27T23:30:00,29.2,85.0,26.4,12.2,6.5,0.0,0.0,4.6,SE,148.0,東南,,
FM,大炮台,2026-06-27T23:30:00,28.6,85.0,25.9,10.8,4.7,0.0,0.0,3.2,S,188.0,南,,
JA,東亞運大馬路,2026-06-27T23:30:00,28.9,88.0,26.6,11.5,5.8,0.0,0.0,0.0,SE,127.0,東南,1005.1,1004.4
KV,九澳,2026-06-27T23:30:00,27.8,95.0,26.9,10.8,4.7,0.0,0.0,0.0,SSW,210.0,西南偏南,1005.3,1002.1
MM,媽閣,2026-06-27T23:30:00,28.9,85.0,26.2,12.2,5.4,0.0,0.0,4.8,S,180.0,南,1005.4,1003.5
MN,澳門大橋北,2026-06-27T23:30:00,,,,19.1,11.5,,,,SSW,199.0,西南偏南,,
MS,澳門大橋南,2026-06-27T23:30:00,,,,23.8,14.0,,,,SSW,205.0,西南偏南,,
PE,外港,2026-06-27T23:30:00,28.6,88.0,26.4,15.8,10.8,0.0,0.0,3.4,S,163.0,南,1005.0,1003.2
PG,嘉樂庇總督大橋,2026-06-27T23:30:00,,,,13.3,9.7,,,,S,189.0,南,,
PL,蓮花大橋,2026-06-27T23:30:00,,,,8.6,5.8,,,,S,186.0,南,,
PN,友誼大橋北,2026-06-27T23:30:00,,,,17.3,13.3,,,,SSW,198.0,西南偏南,,
PS,友誼大橋南,2026-06-27T23:30:00,,,,19.8,11.5,,,,SSW,202.0,西南偏南,,
PV,西灣大橋,2026-06-27T23:30:00,,,,10.1,5.4,,,,S,184.0,南,,
TG,大潭山,2026-06-27T23:30:00,27.8,91.0,26.2,17.6,9.0,0.0,0.0,0.0,S,189.0,南,1005.1,992.3
UM,澳門大學,2026-06-27T23:30:00,28.5,89.0,26.6,7.9,2.2,0.0,0.0,0.0,S,190.0,南,1004.9,1004.2
DC,路環市區,2026-06-28T00:35:00,28.9,91.0,27.2,3.2,1.4,0.0,0.0,0.0,SE,146.0,東南,,
DP,紀念孫中山市政公園,2026-06-28T00:35:00,29.0,86.0,26.3,9.0,2.5,0.0,0.0,0.0,W,267.0,西,,
EM,黑沙環,2026-06-28T00:35:00,29.3,85.0,26.5,13.0,6.5,0.0,0.0,0.0,S,185.0,南,,
FM,大炮台,2026-06-28T00:35:00,28.7,85.0,26.0,11.9,7.2,0.0,0.0,0.0,SW,216.0,西南,,
JA,東亞運大馬路,2026-06-28T00:35:00,28.8,89.0,26.8,6.1,2.9,0.0,0.0,0.0,SE,144.0,東南,1005.0,1004.4
KV,九澳,2026-06-28T00:35:00,28.1,95.0,27.2,16.2,9.0,0.0,0.0,0.0,SSW,196.0,西南偏南,1005.3,1002.0
MM,媽閣,2026-06-28T00:35:00,28.7,87.0,26.3,6.8,3.2,0.0,0.0,0.0,SSE,160.0,東南偏南,1005.3,1003.4
MN,澳門大橋北,2026-06-28T00:35:00,,,,14.0,9.7,,,,SW,214.0,西南,,
MS,澳門大橋南,2026-06-28T00:35:00,,,,17.6,10.4,,,,SSW,205.0,西南偏南,,
PE,外港,2026-06-28T00:35:00,28.8,87.0,26.5,16.9,11.9,0.0,0.0,0.0,S,174.0,南,1004.8,1003.0
PG,嘉樂庇總督大橋,2026-06-28T00:35:00,,,,10.4,8.3,,,,SW,216.0,西南,,
PL,蓮花大橋,2026-06-28T00:35:00,,,,15.8,10.1,,,,SW,226.0,西南,,
PN,友誼大橋北,2026-06-28T00:35:00,,,,17.3,14.0,,,,SW,214.0,西南,,
PS,友誼大橋南,2026-06-28T00:35:00,,,,20.2,13.7,,,,SW,219.0,西南,,
PV,西灣大橋,2026-06-28T00:35:00,,,,7.9,5.0,,,,SW,218.0,西南,,
TG,大潭山,2026-06-28T00:35:00,28.0,92.0,26.5,21.2,9.0,0.0,0.0,0.0,SW,219.0,西南,1005.0,992.2
UM,澳門大學,2026-06-28T00:35:00,28.7,90.0,26.9,11.2,4.7,0.0,0.0,0.0,SSW,208.0,西南偏南,1004.9,1004.2
DC,路環市區,2026-06-28T02:10:00,28.8,91.0,27.3,7.9,2.9,0.0,0.0,0.0,SE,135.0,東南,,
DP,紀念孫中山市政公園,2026-06-28T02:10:00,28.9,87.0,26.5,11.9,2.2,0.0,0.0,0.0,SSW,195.0,西南偏南,,
EM,黑沙環,2026-06-28T02:10:00,29.0,87.0,26.7,13.3,7.9,0.0,0.0,0.0,SE,135.0,東南,,
FM,大炮台,2026-06-28T02:10:00,28.4,87.0,26.0,8.3,4.7,0.0,0.0,0.0,S,163.0,南,,
JA,東亞運大馬路,2026-06-28T02:10:00,28.8,92.0,27.3,9.7,6.1,0.0,0.0,0.0,SE,137.0,東南,1004.4,1003.7
KV,九澳,2026-06-28T02:10:00,28.1,96.0,27.3,15.8,8.3,0.0,0.0,0.0,S,185.0,南,1004.6,1001.3
MM,媽閣,2026-06-28T02:10:00,28.9,86.0,26.4,9.4,6.5,0.0,0.0,0.0,SE,146.0,東南,1004.6,1002.8
MN,澳門大橋北,2026-06-28T02:10:00,,,,19.4,13.3,,,,S,173.0,南,,
MS,澳門大橋南,2026-06-28T02:10:00,,,,17.3,13.0,,,,S,166.0,南,,
PE,外港,2026-06-28T02:10:00,28.6,89.0,26.6,14.8,11.5,0.0,0.0,0.0,S,161.0,南,1004.2,1002.3
PG,嘉樂庇總督大橋,2026-06-28T02:10:00,,,,17.3,11.9,,,,S,186.0,南,,
PL,蓮花大橋,2026-06-28T02:10:00,,,,13.0,9.0,,,,S,172.0,南,,
PN,友誼大橋北,2026-06-28T02:10:00,,,,15.5,9.0,,,,S,176.0,南,,
PS,友誼大橋南,2026-06-28T02:10:00,,,,15.1,11.2,,,,S,182.0,南,,
PV,西灣大橋,2026-06-28T02:10:00,,,,5.0,1.8,,,,S,168.0,南,,
TG,大潭山,2026-06-28T02:10:00,27.9,93.0,26.7,14.8,8.3,0.0,0.0,0.0,SSE,155.0,東南偏南,1004.4,991.5
UM,澳門大學,2026-06-28T02:10:00,28.5,93.0,27.1,10.1,6.1,0.0,0.0,0.0,S,175.0,南,1004.2,1003.5
DC,路環市區,2026-06-28T03:45:00,28.8,90.0,27.0,8.3,2.9,0.0,0.0,0.0,SSE,151.0,東南偏南,,
DP,紀念孫中山市政公園,2026-06-28T03:45:00,29.0,88.0,26.7,10.1,4.7,0.0,0.0,0.0,SW,237.0,西南,,
EM,黑沙環,2026-06-28T03:45:00,29.1,86.0,26.5,18.0,9.7,0.0,0.0,0.0,SSW,194.0,西南偏南,,
FM,大炮台,2026-06-28T03:45:00,28.6,87.0,26.3,8.3,4.0,0.0,0.0,0.0,SSW,193.0,西南偏南,,
JA,東亞運大馬路,2026-06-28T03:45:00,28.7,89.0,26.7,11.2,6.5,0.0,0.0,0.0,SE,130.0,東南,1003.9,1003.2
KV,九澳,2026-06-28T03:45:00,28.0,94.0,26.9,15.5,9.0,0.0,0.0,0.0,SSW,196.0,西南偏南,1004.1,1000.9
MM,媽閣,2026-06-28T03:45:00,28.8,87.0,26.5,11.5,7.2,0.0,0.0,0.0,S,167.0,南,1004.1,1002.2
MN,澳門大橋北,2026-06-28T03:45:00,,,,25.6,14.4,,,,SSW,194.0,西南偏南,,
MS,澳門大橋南,2026-06-28T03:45:00,,,,27.4,15.1,,,,SSW,192.0,西南偏南,,
PE,外港,2026-06-28T03:45:00,28.5,88.0,26.4,21.2,16.2,0.0,0.0,0.0,S,170.0,南,1003.7,1001.8
PG,嘉樂庇總督大橋,2026-06-28T03:45:00,,,,18.4,14.0,,,,S,187.0,南,,
PL,蓮花大橋,2026-06-28T03:45:00,,,,23.0,15.5,,,,S,188.0,南,,
PN,友誼大橋北,2026-06-28T03:45:00,,,,23.0,16.2,,,,SSW,192.0,西南偏南,,
PS,友誼大橋南,2026-06-28T03:45:00,,,,21.6,15.1,,,,SSW,196.0,西南偏南,,
PV,西灣大橋,2026-06-28T03:45:00,,,,12.6,10.1,,,,S,173.0,南,,
TG,大潭山,2026-06-28T03:45:00,27.8,92.0,26.4,21.6,10.8,0.0,0.0,0.0,S,176.0,南,1003.8,991.0
UM,澳門大學,2026-06-28T03:45:00,28.7,89.0,26.7,16.2,7.9,0.0,0.0,0.0,SSW,196.0,西南偏南,1003.7,1003.0
DC,路環市區,2026-06-28T05:10:00,28.5,91.0,26.9,8.3,2.5,0.0,0.0,0.0,SSE,156.0,東南偏南,,
DP,紀念孫中山市政公園,2026-06-28T05:10:00,28.8,86.0,26.3,2.9,0.0,0.0,0.0,0.0,WNW,288.0,西北偏西,,
EM,黑沙環,2026-06-28T05:10:00,29.1,84.0,26.1,12.6,6.5,0.0,0.0,0.0,S,182.0,南,,
FM,大炮台,2026-06-28T05:10:00,28.4,84.0,25.5,10.4,2.9,0.0,0.0,0.0,S,187.0,南,,
JA,東亞運大馬路,2026-06-28T05:10:00,28.7,88.0,26.5,11.5,5.8,0.0,0.0,0.0,SE,139.0,東南,1004.2,1003.5
KV,九澳,2026-06-28T05:10:00,27.9,94.0,26.9,15.5,8.6,0.0,0.0,0.0,SW,212.0,西南,1004.4,1001.2
MM,媽閣,2026-06-28T05:10:00,28.8,84.0,25.9,13.3,6.8,0.0,0.0,0.0,S,167.0,南,1004.4,1002.6
MN,澳門大橋北,2026-06-28T05:10:00,,,,20.5,13.0,,,,SSW,205.0,西南偏南,,
MS,澳門大橋南,2026-06-28T05:10:00,,,,27.4,18.7,,,,SSW,205.0,西南偏南,,
PE,外港,2026-06-28T05:10:00,28.4,87.0,26.1,18.0,13.3,0.0,0.0,0.0,S,164.0,南,1004.0,1002.1
PG,嘉樂庇總督大橋,2026-06-28T05:10:00,,,,17.3,13.7,,,,SSW,195.0,西南偏南,,
PL,蓮花大橋,2026-06-28T05:10:00,,,,16.2,11.5,,,,SSW,199.0,西南偏南,,
PN,友誼大橋北,2026-06-28T05:10:00,,,,21.6,17.6,,,,SSW,194.0,西南偏南,,
PS,友誼大橋南,2026-06-28T05:10:00,,,,22.3,13.7,,,,SSW,202.0,西南偏南,,
PV,西灣大橋,2026-06-28T05:10:00,,,,12.2,7.9,,,,SSW,198.0,西南偏南,,
TG,大潭山,2026-06-28T05:10:00,27.7,93.0,26.4,15.5,7.9,0.0,0.0,0.0,S,190.0,南,1004.2,991.4
UM,澳門大學,2026-06-28T05:10:00,28.5,89.0,26.6,11.9,7.6,0.0,0.0,0.0,SW,218.0,西南,1004.0,1003.3
DC,路環市區,2026-06-28T06:35:00,28.8,90.0,26.9,6.8,2.5,0.0,0.0,0.0,S,166.0,南,,
DP,紀念孫中山市政公園,2026-06-28T06:35:00,28.9,87.0,26.6,6.5,3.2,0.0,0.0,0.0,WSW,256.0,西南偏西,,
EM,黑沙環,2026-06-28T06:35:00,29.4,83.0,26.1,7.6,2.9,0.0,0.0,0.0,SSW,204.0,西南偏南,,
FM,大炮台,2026-06-28T06:35:00,28.8,84.0,25.8,17.6,7.2,0.0,0.0,0.0,SSW,210.0,西南偏南,,
JA,東亞運大馬路,2026-06-28T06:35:00,29.0,87.0,26.7,8.6,5.4,0.0,0.0,0.0,SE,121.0,東南,1004.9,1004.2
KV,九澳,2026-06-28T06:35:00,28.1,94.0,27.1,14.8,8.3,0.0,0.0,0.0,SW,212.0,西南,1005.1,1001.9
MM,媽閣,2026-06-28T06:35:00,28.8,87.0,26.4,16.2,7.6,0.0,0.0,0.0,SSW,201.0,西南偏南,1005.2,1003.3
MN,澳門大橋北,2026-06-28T06:35:00,,,,19.4,13.0,,,,SSW,210.0,西南偏南,,
MS,澳門大橋南,2026-06-28T06:35:00,,,,23.0,15.1,,,,SSW,208.0,西南偏南,,
PE,外港,2026-06-28T06:35:00,28.8,85.0,26.0,13.0,7.6,0.0,0.0,0.0,S,175.0,南,1004.8,1002.9
PG,嘉樂庇總督大橋,2026-06-28T06:35:00,,,,13.3,8.6,,,,SW,213.0,西南,,
PL,蓮花大橋,2026-06-28T06:35:00,,,,15.5,11.2,,,,S,187.0,南,,
PN,友誼大橋北,2026-06-28T06:35:00,,,,20.5,15.8,,,,SSW,208.0,西南偏南,,
PS,友誼大橋南,2026-06-28T06:35:00,,,,21.2,15.1,,,,SW,213.0,西南,,
PV,西灣大橋,2026-06-28T06:35:00,,,,15.8,8.6,,,,SW,218.0,西南,,
TG,大潭山,2026-06-28T06:35:00,27.8,92.0,26.4,15.1,7.9,0.0,0.0,0.0,SSW,193.0,西南偏南,1004.9,992.1
UM,澳門大學,2026-06-28T06:35:00,28.8,89.0,26.8,13.3,6.5,0.0,0.0,0.0,SW,212.0,西南,1004.7,1004.0
